Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Evrotrust,https://www.crunchbase.com/organization/evrotrust,"Nov 4, 2025","€12,400,000",Not Started,"Information Technology, Software","Sofia, Grad Sofiya, Bulgaria",Evrotrust is the evolution of physical identity in a Web3 world,"17,342",https://www.evrotrust.com/,$10M to $50M,"3TS Capital Partners, Silverline Capital, Bulgarian Development Bank","3TS Capital Partners, Bulgarian Development Bank, Silverline Capital",,https://www.linkedin.com/company/evrotrust/,51-100,"€6,600,000",Mar 2018
Portal26,https://www.crunchbase.com/organization/titaniam,"Nov 4, 2025","$15,000,000",Not Started,"Cyber Security, Security","San Jose, California, United States","Portal26 offers a platform that renders data immune to ransomware, cyberattacks, extortion and any data related cyber event.","19,562",https://titaniam.io/,$1M to $10M,"Fusion Fund, Shasta Ventures, Refinery Ventures, Ray Rothrock, Richard Clarke","Refinery Ventures, Shasta Ventures",https://x.com/TitaniamInc,https://www.linkedin.com/company/titaniam/,11-50,"$9,000,000",2019
Westrock Coffee Company,https://www.crunchbase.com/organization/westrock-coffee-company,"Nov 4, 2025","$794,000,000",Not Started,"Coffee, Food and Beverage, Grocery, Retail, Tea","Little Rock, Arkansas, United States","Westrock Coffee Company is a wholesale supplier of coffee, tea, flavors, extracts, and other ingredients to consumer brands.","21,270",http://westrockcoffee.com/,$500M to $1B,"Wells Fargo, HF Capital, Meaningful Partners, Stephens Group, NFC Investments","HF Capital, Stephens Group, Wells Fargo",https://x.com/WestrockCoffee,https://www.linkedin.com/company/westrock-coffee-company,1001-5000,"$30,000,000",2009
Sovato Health,https://www.crunchbase.com/organization/sovato-health,"Nov 4, 2025","$41,000,000",Not Started,Health Care,"Santa Barbara, California, United States",Sovato Health provides surgical access through remote robotic surgeon options.,"21,774",https://sovato.com/,—,"Polaris Partners, Intuitive Ventures, Beringea, Teladoc Health, Laerdal Million Lives Fund",Beringea,,https://www.linkedin.com/company/sovato/,11-50,"$41,000,000",2022
Harmoni Towers,https://www.crunchbase.com/organization/harmoni-towers,"Nov 4, 2025","$620,000,000",Not Started,"Communications Infrastructure, Telecommunications, Wireless","Arkansas City, Arkansas, United States",Harmoni Towers provides substantial mission-critical infrastructure experience and access to the capital markets.,"22,259",https://harmonitowers.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/harmonitowers/about/?viewAsMember=true,11-50,"$620,000,000",2017
dltHub,https://www.crunchbase.com/organization/dlthub,"Nov 4, 2025","$14,199,990",Not Started,"Enterprise Software, SaaS, Software","Wilmington, Delaware, United States",dltHub is building an open source Python library called data load tool (dlt).,"22,949",https://dlthub.com/,Less than $1M,"Bessemer Venture Partners, Foundation Capital, DIG Ventures, AAL VC","Bessemer Venture Partners, DIG Ventures, Foundation Capital",,https://www.linkedin.com/company/dlthub/,11-50,"$7,999,990",2021
Westlake,https://www.crunchbase.com/organization/westlake-chemical-corporation,"Nov 4, 2025","$1,200,000,000",Not Started,"Chemical, Manufacturing, Medical","Houston, Texas, United States","Westlake is a manufacturer and supplier of petrochemicals, polymers and building products.","23,406",http://www.westlake.com/,$10B+,James Investment Research,—,https://x.com/WESTLAKECHEM,http://www.linkedin.com/company/westlake-chemical,10001+,"$1,200,000,000",1986
Green Light Metals,https://www.crunchbase.com/organization/green-light-metals,"Nov 4, 2025","$11,777,214",Not Started,"Mineral, Mining, Precious Metals","Medford, Wisconsin, United States","Green Light Metals is a mining company that provides acquisition, exploration, and evaluation of mineral resources.","23,613",https://www.greenlightmetals.com/,—,—,—,https://x.com/glmetals,https://www.linkedin.com/company/greenlight-metals-inc/,11-50,"CA$11,511,500",2020
SOC Prime,https://www.crunchbase.com/organization/soc-prime,"Nov 4, 2025","$11,000,000",Not Started,"Cloud Security, Cyber Security, Data Integration, Fraud Detection, Intrusion Detection, Marketplace, Predictive Analytics, SaaS","Boston, Massachusetts, United States",SOC Prime operates the world's largest and most advanced platform for collaborative cyber defense that transforms threat detection.,"24,543",https://socprime.com/,$10M to $50M,"Atlantic Bridge, DNX Ventures, Streamlined, Analog Ventures, u.ventures","DNX Ventures, u.ventures",https://x.com/soc_prime,https://www.linkedin.com/company/soc-prime,101-250,—,2015
First Water,https://www.crunchbase.com/organization/first-water-0882,"Nov 4, 2025","€143,000,000",Not Started,"Aquaculture, Food Processing, Seafood","Kópavogur, Gullbringusysla, Iceland",First Water's creative approach to sustainable aquaculture is transforming the salmon farming sector.,"25,066",https://www.firstwater.is/,—,"Landsbankinn, Arion Bank, LSR, Tradesmen's Pension Fund, Brú Pension Fund","Brú Pension Fund, Framherji, FW Horn, LSR, Lyra, Stodir hf., Tradesmen's Pension Fund",,https://www.linkedin.com/company/landeldi/,51-100,"€24,000,000",2017
Pure,https://www.crunchbase.com/organization/pure-e080,"Nov 4, 2025","$15,551,001",Not Started,"Collectibles, Database, Marketplace","Beverly Hills, California, United States",Pure is an online numismatics database and marketplace of historical rare coins.,"25,329",https://www.collectpure.com/,—,"Y Combinator, Pioneer Fund",—,https://x.com/collectpure,https://www.linkedin.com/company/puretechnologies/,1-10,"$15,551,001",2022
Liquid,https://www.crunchbase.com/organization/liquid-d558,"Nov 4, 2025","$7,600,000",Not Started,"Decentralized Finance (DeFi), Financial Services, Trading Platform","New York, New York, United States",Liquid is a decentralized trading platform that offers non-custodial crypto trading options.,"25,909",https://tryliquid.xyz/,—,"General Catalyst, Paradigm, Vladimir Novakovski, Ashwin Ramachandran, Eric Wu",Paradigm,https://x.com/liquidtrading,https://www.linkedin.com/company/tryliquid/,1-10,"$7,600,000",2025
nextProtein,https://www.crunchbase.com/organization/nextprotein,"Nov 4, 2025","€33,620,000",Not Started,"Agriculture, Alternative Protein, Animal Feed, Biotechnology, Farming","Paris, Ile-de-France, France",nextProtein develops a new large-scale technology that produces a sustainable source of protein.,"26,138",http://www.nextprotein.co/,$1M to $10M,"Mirova, Societe Generale, Swen Capital Partners, Kima Ventures, British International Investment","Blue Ocean Fund, Blue Oceans Partners, British International Investment, Kima Ventures, RAISE Impact, Telos Impact",https://x.com/nextprotein,http://www.linkedin.com/company/nextprotein,51-100,"€18,000,000","Oct 9, 2015"
Sizewell C,https://www.crunchbase.com/organization/sizewell-c,"Nov 4, 2025","£5,750,000,000",Not Started,—,"Leiston, Suffolk, United Kingdom",Doing the power of good for Britain,"26,143",https://www.sizewellc.com/,—,"Bpifrance, HSBC, La Caisse, BNP Paribas, Societe Generale","Amber Infrastructure, Bpifrance",,https://www.linkedin.com/company/sizewellc,501-1000,"£5,500,000,000",2014
Alleviate Financial,https://www.crunchbase.com/organization/alleviate-financial,"Nov 4, 2025","$150,000,000",Not Started,"Finance, Financial Services, Professional Services","Irvine, California, United States","Alleviate Financial specializes in providing consumer debt relief services, debt consolidation and financial services.","29,829",https://alleviatefinancial.com/,$1M to $10M,Sound Point Capital Management,Sound Point Capital Management,https://x.com/alleviatefin,https://www.linkedin.com/company/alleviate-financial/,101-250,"$150,000,000",2018
Allison Transmission Holdings,https://www.crunchbase.com/organization/allison-transmission-holdings,"Nov 4, 2025","$500,000,000",Not Started,"Automotive, Industrial Manufacturing, Manufacturing","Indianapolis, Indiana, United States",Allison Transmission has continuously discovered new ways to make work easier and more efficient.,"31,186",http://www.allisontransmission.com/,$1B to $10B,—,—,https://x.com/AllisonTrans,http://www.linkedin.com/company/allison-transmission,1001-5000,"$500,000,000",1915
Corebridge Financial,https://www.crunchbase.com/organization/corebridge-financial,"Nov 4, 2025","$10,246,012,158",Not Started,"Financial Services, Insurance, Life Insurance","Houston, Texas, United States",Corebridge Financial is a providers of retirement solutions and insurance products.,"31,896",https://www.corebridgefinancial.com/,$10B+,Nippon Life Insurance Company of Japan,Nippon Life Insurance Company of Japan,https://x.com/corebridgefin,https://www.linkedin.com/company/corebridgefinancial,5001-10000,"$1,000,000,000",1957
Mine Vision Systems,https://www.crunchbase.com/organization/mine-vision-systems,"Nov 4, 2025","$24,007,352",Not Started,"Consulting, Mining, Software","Pittsburgh, Pennsylvania, United States",Mine Vision Systems is focused on bringing new vision related technology and software algorithms to the resources mining industry.,"33,866",https://www.minevisionsystems.com/,$1M to $10M,"Rockwell Venture Capital, Condire Investors",Rockwell Venture Capital,https://x.com/MineVisionSyst,https://www.linkedin.com/company/mine-vision-systems,11-50,"$12,500,000",2015
Gregor Diagnostics,https://www.crunchbase.com/organization/gregor-diagnostics,"Nov 4, 2025","$7,127,411",Not Started,"Biotechnology, Health Diagnostics, Medical","Madison, Wisconsin, United States",Gregor Diagnostics  is a molecular diagnostics company developing a screening test technology for prostate cancer.,"35,896",https://www.gregordiagnosticsinc.com/,$1M to $10M,"First Round Capital, Health Wildcatters, gbeta, Green Park & Golf Ventures","First Round Capital, Green Park & Golf Ventures, Health Wildcatters",,https://www.linkedin.com/company/gregor-diagnostics,11-50,"$242,034",2016
Namdar Group,https://www.crunchbase.com/organization/namdar-group,"Nov 4, 2025","$1,373,000,000",Not Started,"Property Management, Real Estate, Real Estate Investment, Rental","Great Neck, New York, United States",Namdar Group is a real estate investment and development firm.,"36,691",https://namdargroup.com/,$10M to $50M,"Hudson Bay Capital Management, TYKO Capital, SCALE Lending","Hudson Bay Capital Management, SCALE Lending, TYKO Capital",,https://www.linkedin.com/company/namdar-group,11-50,"$460,000,000",1979
Radian,https://www.crunchbase.com/organization/radian-8160,"Nov 4, 2025","$1,650,000,000",Not Started,"Finance, Financial Services, Insurance, Real Estate, Risk Management","Wayne, Pennsylvania, United States",Radian is a mortgage and real estate services company that provides private mortgage insurance and title services to lenders and investors.,"38,153",https://www.radian.com/,$1B to $10B,"Royal Bank of Canada, Citizens Bank","Citizens Bank, Royal Bank of Canada",https://x.com/radian_US,https://www.linkedin.com/company/radian/,501-1000,"$500,000,000",1977
THOMAS JAMES HOMES,https://www.crunchbase.com/organization/thomas-james-homes,"Nov 4, 2025","$400,000,000",Not Started,"Architecture, Construction, Property Development, Real Estate, Residential","Aliso Viejo, California, United States",THOMAS JAMES HOMES is a builder and construction company specializes in residential development.,"39,329",https://thomasjameshomesusa.com/,$1M to $10M,Ascent Developer Solutions,Ascent Developer Solutions,,https://www.linkedin.com/company/thomas-james-homes,101-250,"$400,000,000",2006
Medsyn Biopharma,https://www.crunchbase.com/organization/medsyn-biopharma,"Nov 4, 2025","$19,589,999",Not Started,"Biopharma, Medical, Pharmaceutical","Northville, Michigan, United States",Medsyn Biopharma is a pharmaceutical company.,"46,455",—,—,—,—,,,—,"$11,499,999",2015
Computed Wing Sail,https://www.crunchbase.com/organization/cws-morel,"Nov 4, 2025","€12,071,429",Not Started,Marine Technology,"Paris, Ile-de-France, France",CWS is a family story which was incorporated in 2016 to revive commercial sailing.,"47,316",http://www.computedwingsail.com/,$1M to $10M,"Bpifrance, Supernova Invest, EISMEA",—,,https://www.linkedin.com/company/cws-morel,1-10,"€6,000,000",2016
AvantGuard,https://www.crunchbase.com/organization/halomine,"Nov 4, 2025","$12,863,755",Not Started,"Advanced Materials, Health Care, Industrial Engineering, Manufacturing, Medical","Ithaca, New York, United States",AvantGuard is developing the next generation of antimicrobial products to provide long lasting protection against pathogens,"48,520",https://www.avantguardinc.com/,$1M to $10M,"SOSV, National Science Foundation, IndieBio, Launch NY, National Institutes of Health","Grow-NY, IndieBio, Launch NY, National Institute of Food and Agriculture, National Institutes of Health, National Science Foundation, NSF Small Business Innovation Research / Small Business Technology Transfer (SBIR/STTR), Red Bear Angels, U.S. Department of Agriculture",https://x.com/HalomineInc,https://www.linkedin.com/company/avantguard-inc/about/,11-50,"$2,650,000",2018
Prelude Therapeutics,https://www.crunchbase.com/organization/prelude-therapeutics,"Nov 4, 2025","$207,000,000",Not Started,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Wilmington, Delaware, United States",Prelude Therapeutics designs and develops small molecule therapies targeting key drivers of cancer cell growth and resistance.,"49,788",http://preludetx.com/,$10M to $50M,"Fidelity, OrbiMed, Incyte","Fidelity, Incyte, OrbiMed",https://x.com/preludetx,https://www.linkedin.com/company/prelude-therapeutics-incorporated,101-250,"$60,000,000",2016
CMS Energy,https://www.crunchbase.com/organization/cms-energy-corporation,"Nov 4, 2025","$2,675,000,000",Not Started,"Energy, Enterprise Software, Oil and Gas","Jackson, Mississippi, United States",CMS Energy is a utility and energy company that generates and distributes electricity and natural gas solutions.,"54,355",https://www.cmsenergy.com/home/default.aspx,$1B to $10B,—,—,https://x.com/cms_energy,https://www.linkedin.com/company/consumers-energy,5001-10000,"$850,000,000",1986
