Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Myriad AI,https://www.crunchbase.com/organization/myriad-ai,"Sep 16, 2025","$7,800,000",Not Started,"Artificial Intelligence (AI), Machine Learning, SaaS","San Francisco, California, United States","Myriad AI provides a reliable and controllable AI-powered platform to put Compliance on Autopilot, enabling businesses to thrive.","15,642",https://www.myriad.company/,—,"Plug and Play, Long Journey Ventures, N1, Preston-Werner Ventures, 10vc","10vc, Category Ventures, Preston-Werner Ventures",https://x.com/Myriad_AI,https://www.linkedin.com/company/myriad-ai/,11-50,"$7,800,000",2024
Black Rock Coffee Bar,https://www.crunchbase.com/organization/black-rock-coffee-bar,"Sep 16, 2025","$75,000,000",Not Started,"Food and Beverage, Hospitality, Tourism","Beaverton, Oregon, United States",Black Rock Coffee Bar is a food & beverages company offering coffee.,"15,726",https://br.coffee/,$100M to $500M,JPMorgan Chase & Co.,JPMorgan Chase & Co.,https://x.com/blackrockcoffee,https://www.linkedin.com/company/black-rock-coffee-bar,1001-5000,"$75,000,000",2008
EcoSoul Home,https://www.crunchbase.com/organization/ecosoul-home,"Sep 16, 2025","$38,078,261",Not Started,"Consumer Goods, E-Commerce, Personal Health","Sharon, Massachusetts, United States",EcoSoul is a company that creates bio-based and organic home items.,"17,518",https://www.ecosoulhome.com/,$1M to $10M,"Accel, Alteria Capital, SIDBI, StartupXseed Ventures, Singh Capital Partners","Accel, Alteria Capital, Bajaj Financial Securities Limited, Bhumi Pednekar, SIDBI",https://x.com/EcoSoulHome1,https://www.linkedin.com/company/ecosoulhome,51-100,"$17,000,000",2021
Scalekit,https://www.crunchbase.com/organization/scalekit-b744,"Sep 16, 2025","$11,100,000",Not Started,"Artificial Intelligence (AI), B2B, Cloud Security, Enterprise Software, SaaS","Lewes, Delaware, United States",Scalekit is the Auth Stack for AI Apps - Authentication and actions layer for the agentic era.,"17,607",https://www.scalekit.com/,—,"Z47, Together Fund, Matrix, Flybridge, Oliver Jay","Matrix, Together Fund, Z47",https://x.com/scalekitinc,https://www.linkedin.com/company/scalekit-inc/,11-50,"$5,500,000",Jan 2024
Returnalyze,https://www.crunchbase.com/organization/returnalyze,"Sep 16, 2025","$13,409,643",Not Started,"Analytics, E-Commerce, Software","Boston, Massachusetts, United States",Returnalyze is an ecommerce analytics company focused on helping retailers understand their product returns data.,"18,140",http://www.returnalyze.com/,$1M to $10M,"Flybridge, FINTOP Capital, Blu Venture Investors, Osage Venture Partners, Boston Seed Capital",FINTOP Capital,,https://www.linkedin.com/company/returnalyze/,11-50,"$6,000,000",2018
Comfy,https://www.crunchbase.com/organization/comfy-4ed9,"Sep 16, 2025","$17,000,000",Not Started,—,"San Francisco, California, United States","Comfy is an team, building the core OS for creative AI to transform the world.","18,327",https://www.comfy.org/,—,"Pace Capital, Abstract","Abstract, Pace Capital",,https://www.linkedin.com/company/comfyui/,11-50,"$17,000,000",2024
Enhanc3D Genomics,https://www.crunchbase.com/organization/enhanc3d-genomics,"Sep 16, 2025","$16,593,758",Not Started,Biotechnology,"Cambridge, Cambridgeshire, United Kingdom",Enhanc3D Genomics is a functional genomics company exploring the 3D organization of DNA in health and disease.,"20,472",https://enhanc3dgenomics.com/,$1M to $10M,"Business Growth Fund, Parkwalk Advisors, Bioqube Ventures, Johnson & Johnson Robotics and Digital Solutions, Start Codon","Bioqube Ventures, Business Growth Fund, Johnson & Johnson Robotics and Digital Solutions, Parkwalk Advisors",,https://www.linkedin.com/company/enhanc3d-genomics-ltd,11-50,"$5,372,000",2020
Nutrium,https://www.crunchbase.com/organization/nutrium,"Sep 16, 2025","$19,935,543",Not Started,"Health Care, Mobile Apps, Nutrition, Personal Health, Software, Wellness","Braga, Braga, Portugal",Bringing nutrition professionals closer to their clients.,"20,631",https://nutrium.com/,$1M to $10M,"Indico Capital Partners, Lince Capital, Primavera Capital Group, Vesalius Biocapital Partners, Beta Capital","Indico Capital Partners, Lince Capital, Portugal Ventures, PRIMAVERA Business Software Solutions, Vesalius Biocapital Partners",https://x.com/nutriumio,https://www.linkedin.com/company/nutrium---nutritional-software,11-50,"$12,000,000","Jul 24, 2015"
Valeo,https://www.crunchbase.com/organization/valeo,"Sep 16, 2025","€2,550,000,000",Not Started,"Automotive, Industrial Manufacturing, Manufacturing","Créteil, Ile-de-France, France",Valeo is an automotive supplier and manufacturer that designs and produces a wide range of automotive products.,"20,783",http://www.valeo.com/en/,$10B+,European Investment Bank,European Investment Bank,https://x.com/Valeo_Group,https://www.linkedin.com/company/valeo,10001+,"€500,000,000",1923
CareMessage,https://www.crunchbase.com/organization/caremessage,"Sep 16, 2025","$19,395,000",Not Started,"Health Care, Hospital, Messaging, mHealth","San Francisco, California, United States",Technology non-profit building the largest patient engagement platform for low-income populations in the United States.,"21,225",http://caremessage.org/,$10M to $50M,"Google.org, Y Combinator, The Draper Richards Kaplan Foundation, CTIA Wireless Foundation","CTIA Wireless Foundation, Google.org",https://x.com/caremessage,https://www.linkedin.com/company/caremessage,11-50,"$25,000","May 25, 2012"
Iris Finance,https://www.crunchbase.com/organization/iris-finance-30e2,"Sep 16, 2025","$6,200,000",Not Started,"Accounting, Financial Services, Information Services","Chicago, Illinois, United States",Iris Finance is the current source of information for any business.,"21,241",https://irisfinance.co/,—,"Denver Ventures, Founder Collective, Glasswing Ventures, Rosecliff Ventures, Barrel Ventures","Glasswing Ventures, SID Venture Partners",https://x.com/IrisFinanceCo,https://www.linkedin.com/company/irisfinancial,1-10,"$6,200,000",2023
Covecta,https://www.crunchbase.com/organization/covecta,"Sep 16, 2025","$6,500,000",Not Started,"Artificial Intelligence (AI), Financial Services, Productivity Tools","London, England, United Kingdom","Covecta completes mission critical activities through AI agents and workflows for Front, Middle and Back Office Teams.","21,294",https://www.covecta.io/,—,Salesforce Ventures,Salesforce Ventures,,https://www.linkedin.com/company/covecta/,11-50,"$6,500,000",2024
Dualitas Therapeutics,https://www.crunchbase.com/organization/dualitas-therapeutics,"Sep 16, 2025","$65,000,000",Not Started,Biotechnology,"San Francisco, California, United States",Dualitas Therapeutics is leading the way in bispecific antibody treatments for inflammatory and immunological (I&I) disorders,"23,022",https://www.dualitastx.com/,—,"Eli Lilly, SV Health Investors, Qiming Venture Partners USA, Versant Ventures, Alexandria Venture Investments","Qiming Venture Partners USA, Versant Ventures",,https://www.linkedin.com/company/dualitas-therapeutics,11-50,"$65,000,000",2023
La Fourche,https://www.crunchbase.com/organization/la-fourche,"Sep 16, 2025","$80,889,739",Not Started,"E-Commerce, Internet, Organic","La Courneuve, Ile-de-France, France",La Fourche is a subscription-based platform that offers discounts on everyday organic products.,"25,570",https://lafourche.fr/,$10M to $50M,"Founders Future, Heartcore Capital, Eight Roads Ventures, Astanor Ventures, Five Seasons Ventures","Anterra Capital, Astanor Ventures, Bpifrance Large Venture, Five Seasons Ventures, Heartcore Capital",https://x.com/LaFourchebio,https://www.linkedin.com/company/lafourche,51-100,"€31,500,000",2018
EnTouch Controls,https://www.crunchbase.com/organization/entouch-controls,"Sep 16, 2025","$78,008,000",Not Started,"Analytics, Cloud Computing, Energy Management, Information Technology, Mobile, SaaS, Software","Richardson, Texas, United States",EnTouch Controls provides SaaS-based energy management systems (EMS) for retail and restaurant chains.,"26,236",http://www.entouchcontrols.com/,$10M to $50M,"SJF Ventures, Aster, NRG Energy, RevTech Ventures, Egis Capital Partners","Egis Capital Partners, Respida Capital, SJF Ventures, Trailblazer Capital",https://x.com/EnTouchControl,http://www.linkedin.com/company/entouch-controls,101-250,"$50,000,000",2009
Cytokinetics,https://www.crunchbase.com/organization/cytokinetics-inc,"Sep 16, 2025","$2,410,450,000",Not Started,"Biopharma, Biotechnology, Health Care","South San Francisco, California, United States",Cytokinetics is a biopharmaceutical company developing therapies for debilitating diseases.,"26,502",http://cytokinetics.com/,$1M to $10M,"Mayfield Fund, Royalty Pharma, Deerfield, Duke University, Vulcan","Deerfield, International BM Biomedicine Holdings AG, Royalty Pharma, Vulcan",https://x.com/Cytokinetics,http://www.linkedin.com/company/cytokinetics,251-500,"$650,000,000",1998
Reserv,https://www.crunchbase.com/organization/reserv-c844,"Sep 16, 2025","$84,149,951",Not Started,"Consulting, Financial Services, Insurance","New York, New York, United States",Reserv offers solutions for optimizing property and casualty claims processing.,"27,433",http://www.reserv.com/,$50M to $100M,"8VC, Bain Capital Ventures, Flourish Ventures, Anthemis, Convex Group","Altai Ventures, Bain Capital Ventures, Flourish Ventures, QBE Ventures",https://x.com/Reserv_ai,https://www.linkedin.com/company/reserv-ai,501-1000,"$16,000,000",May 2022
AllRock Bio,https://www.crunchbase.com/organization/allrock-bio,"Sep 16, 2025","$50,000,000",Not Started,"Biotechnology, Life Science, Pharmaceutical, Product Research","Boston, Massachusetts, United States",AllRock Bio is a drug developing firm that offers novel therapies to patients suffering hypertension and other fibrotic conditions.,"27,847",https://allrockbio.com/,—,"Versant Ventures, Westlake Village BioPartners","Versant Ventures, Westlake Village BioPartners",,https://www.linkedin.com/company/allrock-bio/,11-50,"$50,000,000",Apr 2024
Highlight Therapeutics,https://www.crunchbase.com/organization/bioncotech,"Sep 16, 2025","€37,600,000",Not Started,"Biopharma, Biotechnology, Health Care, Medical","Paterna, Comunidad Valenciana, Spain",Highlight Therapeutics is a clinical-stage biopharmaceutical company.,"29,417",https://www.highlighttherapeutics.com/,Less than $1M,"Centre for the Development of Industrial Technology (CDTI), Columbus Venture Partners, Buenavista Equity Partners, Advent Life Sciences, Realiza Business Angels","Advent Life Sciences, Buenavista Equity Partners, Columbus Venture Partners",,https://www.linkedin.com/company/highlight-therapeutics/,1-10,"€15,000,000",2010
Phillips 66,https://www.crunchbase.com/organization/phillips-66-2,"Sep 16, 2025","$2,000,000,000",Not Started,"Energy, Logistics, Manufacturing","Houston, Texas, United States",Energy manufacturing and logistics company,"30,039",http://www.phillips66.com/,$10B+,Elliott Management Corp.,Elliott Management Corp.,https://x.com/Phillips66Co,https://www.linkedin.com/company/phillips66co/,10001+,"$2,000,000,000",1917
Synthesize Bio,https://www.crunchbase.com/organization/synthesize-bio,"Sep 16, 2025","$10,000,000",Not Started,—,"Seattle, Washington, United States","Synthesize Bio uses AI to reduce data collection and analysis for a fraction of the cost in time, personnel, and materials.","33,591",https://www.synthesize.bio/,—,"Madrona, Inner Loop Capital, AI2 Incubator, Sahsen Ventures, Point Field Partners",Madrona,https://x.com/synthesize_bio,https://www.linkedin.com/company/synthesize-bio,11-50,"$10,000,000",2023
Rofim,https://www.crunchbase.com/organization/rofim,"Sep 16, 2025","€15,000,000",Not Started,"Health Care, Health Diagnostics, Medical, Telehealth","Marseille, Provence-Alpes-Cote d'Azur, France",Rofim is a telemedicine platform which offers secure collaborative medical diagnostic services for healthcare professionals.,"35,216",https://www.rofim.fr/,$1M to $10M,"Orange Ventures, Région Sud Investissement, Banque des Territoires, GED Ventures Portugal, Buena Vista Capital","Banque des Territoires, Orange Ventures",https://x.com/Rofim_Doctor,https://www.linkedin.com/company/rofim-doctor/,11-50,"€10,000,000",2018
RevOpsis Therapeutics,https://www.crunchbase.com/organization/revopsis-therapeutics,"Sep 16, 2025","$26,195,004",Not Started,"Health Care, Life Science, Medical","Springfield, Illinois, United States",RevOpsis Therapeutics employs the Surrobody platform to tackle vision loss and target diverse eye conditions with potential therapeutics.,"39,672",https://revopsis.com/,—,"ExSight Ventures, National Eye Institute","ExSight Ventures, National Eye Institute",,https://www.linkedin.com/company/revopsis/,1-10,—,2022
Genoskin,https://www.crunchbase.com/organization/genoskin,"Sep 16, 2025","$8,700,000",Not Started,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Toulouse, Midi-Pyrenees, France",Genoskin is a biotech company that leverages its expertise in skin biology and immunology to enhance the development of medications.,"40,792",http://www.genoskin.com/,$1M to $10M,"Bpifrance, BNP Paribas, Crédit Agricole, Caisse d'Epargne de Midi-Pyrénées, OCCTE",OCCTE,https://x.com/genoskin,https://www.linkedin.com/company/genoskin/,11-50,"$5,400,000","Jan 1, 2011"
Oscar Health,https://www.crunchbase.com/organization/oscar,"Sep 16, 2025","$1,987,500,000",Not Started,"Health Care, Health Insurance, Insurance, InsurTech","New York, New York, United States","Oscar is a health insurance company that offers individual and family plans, medicare advantages, and small group products.","40,946",http://www.hioscar.com/,$1B to $10B,"General Catalyst, BoxGroup, Wellington Management, 8VC, Khosla Ventures","Alphabet, Baillie Gifford, CapitalG, Coatue, Fidelity, Formation 8, Founders Fund, Thrive Capital, Tiger Global Management",https://x.com/oscarhealth,https://www.linkedin.com/company/oscar-health,1001-5000,"$355,000,000","Nov 1, 2012"
