Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Kriya Therapeutics,https://www.crunchbase.com/organization/kriya-therapeutics,"Aug 15, 2025","$921,322,412",Not Started,"Biotechnology, Health Care, Life Science, Neuroscience","Palo Alto, California, United States","Kriya Therapeutics is a biopharmaceutical company that develops gene therapies for ophthalmology, neurology, and metabolic diseases.","4,315",https://kriyatherapeutics.com/,—,"Alumni Ventures, Foresite Capital, Amplo, Patient Square Capital, Narya Capital","Patient Square Capital, Premji Invest, QVT Financial, Transhuman Capital",https://x.com/kriyatx,https://www.linkedin.com/company/kriyatx,101-250,"$320,822,412",2019
Amalgam Rx,https://www.crunchbase.com/organization/amalgam-rx,"Aug 15, 2025","$46,475,416",Not Started,"CRM, Data Management, Electronic Health Record (EHR), Software","Wilmington, Delaware, United States",Amalgam Rx develops and distributes digital health products that support patients and healthcare providers in decision-making.,"4,997",http://amalgamrx.com/,$10M to $50M,"Catalio Capital Management, Novo Nordisk, Mentors Fund, CVS Health Ventures, Supermorpheus","Catalio Capital Management, CVS Health Ventures, Novo Nordisk",,https://www.linkedin.com/company/amalgamrx/,101-250,"$7,886,530",2016
CVS Health,https://www.crunchbase.com/organization/cvs-caremark,"Aug 15, 2025","$4,001,500,000",Not Started,"Health Care, Medical, Pharmaceutical, Retail, Sales","Woonsocket, Rhode Island, United States",CVS Health is a health solutions company that provides an integrated healthcare services to its members.,"5,192",https://www.cvshealth.com/,$10B+,"Michigan Economic Development Corporation, Starboard Value","Michigan Economic Development Corporation, Starboard Value",https://x.com/CVSHealth,https://www.linkedin.com/company/cvs-health,10001+,"$4,000,000,000",1963
Aigen,https://www.crunchbase.com/organization/aigen,"Aug 15, 2025","$26,682,087",Not Started,"Agriculture, Hardware, Robotics, Software","Kirkland, Washington, United States",Aigen is a robotics company that creates small edge-based robots.,"5,227",http://aigen.io/,$1M to $10M,"Bessemer Venture Partners, New Enterprise Associates, Global Founders Capital, Cleveland Avenue, Industrious Ventures","International Research Centre on Artificial Intelligence, New Enterprise Associates",https://x.com/Aigenio,https://www.linkedin.com/company/aigenio,11-50,"$4,682,087",Mar 2020
UnitedHealth Group,https://www.crunchbase.com/organization/unitedhealth-group,"Aug 15, 2025","$7,570,000,000",Not Started,"Health Care, Hospital, Medical, Wellness","Minneapolis, Minnesota, United States","UnitedHealth Group is a medical insurance company that offers health technology, patient checkups, and pharmacy services.","9,862",https://www.unitedhealthgroup.com/,$10B+,"Berkshire Hathaway, KB Securities",Berkshire Hathaway,https://x.com/UnitedHealthGrp,https://www.linkedin.com/company/unitedhealth-group/,10001+,"$1,570,000,000",Jan 1977
Flore by Sun Genomics,https://www.crunchbase.com/organization/sun-genomics,"Aug 15, 2025","$12,215,687",Not Started,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Nutrition, Personal Health","San Diego, California, United States",Sun Genomics provides personalized probiotic solutions based on AI and whole-genome sequencing of the microbiome.,"10,770",https://flore.com/,$1M to $10M,"SOSV, IndieBio, Human Longevity, Pangaea Ventures, Target Takeoff","Pangaea Ventures, SOSV, Target Takeoff",https://x.com/sungenomics,https://www.linkedin.com/company/sungenomics,11-50,—,"Jan 1, 2016"
HydroX AI,https://www.crunchbase.com/organization/hydrox-ai,"Aug 15, 2025","$14,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Security","Palo Alto, California, United States",HydroX AI is an AI-based security platform that provides one-stop solution for risk control and protecting sensitive data of large models.,"13,866",https://www.hydrox.ai/,—,"BdsVC, Vitalbridge Capital, Qi Lu, Atom Capital","BdsVC, Vitalbridge Capital",https://x.com/HydroX_AI,https://www.linkedin.com/company/hydrox-ai,1-10,"$5,000,000",2023
Arvinas,https://www.crunchbase.com/organization/arvinas,"Aug 15, 2025","$461,600,000",Not Started,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","New Haven, Connecticut, United States","Arvinas advances therapies degrading disease-causing proteins for life-threatening diseases, from discovery to commercialization.","25,792",http://www.arvinas.com/,$100M to $500M,"RA Capital Management, Hillhouse Investment, 5AM Ventures, RTW Investments, Connecticut Innovations","5AM Ventures, Canaan Partners, EcoR1 Capital, Logos Capital, Nextech Invest, RA Capital Management, RTW Investments",https://x.com/arvinasinc,https://www.linkedin.com/company/arvinas,251-500,—,2013
Redi.Health,https://www.crunchbase.com/organization/redi-health,"Aug 15, 2025","$24,999,995",Not Started,"B2C, Health Care, Pharmaceutical","Columbus, Ohio, United States",Redi.Health is a healthcare technology company that develops health management platform for patients.,"27,415",https://www.redi.health/,$1M to $10M,"Plug and Play, Rev1 Ventures, M25, Refinery Ventures, Mutual Capital Partners","Blue Heron Capital, Mutual Capital Partners, Refinery Ventures",,https://www.linkedin.com/company/redi-health,11-50,"$5,999,995",2021
Birdstop,https://www.crunchbase.com/organization/birdstop,"Aug 15, 2025","$6,900,000",Not Started,"Artificial Intelligence (AI), Drones, Sensor","Concord, California, United States",Birdstop constructs a comprehensive framework for the examination and surveillance of field assets on a large scale.,"28,795",https://www.birdstop.io/,$1M to $10M,"Techstars, Correlation Ventures, Lerer Hippeau, Talon Aerolytics, Anorak Ventures",Lerer Hippeau,,https://www.linkedin.com/company/birdstop,1-10,"$4,600,000","Oct 1, 2018"
Highland Broadband,https://www.crunchbase.com/organization/lothian-broadband,"Aug 15, 2025","£80,000,000",Not Started,"Broadcasting, Internet, Network Hardware, Telecommunications","Edinburgh, Edinburgh, City of, United Kingdom",Highland Broadband offers broadband technology services to homes and businesses.,"50,236",https://lothianbroadband.com/,$1M to $10M,"Scottish National Investment Bank, Alpha Real Capital","Alpha Real Capital, Scottish National Investment Bank",https://x.com/LothianBB,https://www.linkedin.com/company/lothian-broadband-networks-ltd/,11-50,"£40,000,000","Jan 1, 2005"
Raiffeisen Bank Kosovo,https://www.crunchbase.com/organization/raiffeisen-bank-kosovo,"Aug 15, 2025","€15,000,000",Not Started,"Banking, Financial Services","Pristina, Vojvodina, Serbia","Raiffeisen Bank Kosovo is a financial institution in Pristina, Kosovo.","67,105",http://www.raiffeisen-kosovo.com/,$10M to $50M,"European Bank for Reconstruction and Development, European Union",European Bank for Reconstruction and Development,,https://www.linkedin.com/company/raiffeisen-bank-kosovo,501-1000,"€10,000,000",2003
Axzon,https://www.crunchbase.com/organization/rfmicron,"Aug 15, 2025","$6,675,631",Not Started,"Semiconductor, Sensor, Wireless","Austin, Texas, United States",Axzon produces integrated circuits for mission-critical RFID tags and passive wireless sensors using ChameleonTM technology.,"75,807",https://axzon.com/,Less than $1M,—,—,https://x.com/rfmicron,https://www.linkedin.com/company/axzon/,11-50,"$1,000,000",2006
Weill Cornell Medicine,https://www.crunchbase.com/organization/weill-cornell-medicine-1d87,"Aug 15, 2025","$69,800,000",Not Started,"Biotechnology, Education, Health Care, Information Services, Information Technology, Medical","New York, New York, United States",Weill Cornell Medicine is an academic medical institution that offers health care services.,"80,483",https://careers.weill.cornell.edu/,$1B to $10B,"National Institutes of Health, U.S. Department of Defense, UnitedHealthcare, National Cancer Institute, National Institute of Allergy and Infectious Diseases","National Cancer Institute, National Institute of Allergy and Infectious Diseases, National Institutes of Health, UnitedHealthcare, U.S. Department of Defense",https://x.com/weillcornell,https://www.linkedin.com/company/weillcornellmedicine,10001+,"$14,900,000","Apr 14, 1898"
Workhorse Group,https://www.crunchbase.com/organization/workhorse-group,"Aug 15, 2025","$387,744,500",Not Started,"Automotive, Battery, Delivery, Electric Vehicle, Machinery Manufacturing, Manufacturing","Loveland, Ohio, United States",Workhorse Group is an electronic truck manufacturing company that offers vehicle manufacturing and aerial logistics solutions.,"86,585",http://workhorse.com/,$10M to $50M,"Marathon Asset Management, Michigan Economic Development Corporation, Arosa Capital Management, Antara Capital","Antara Capital, Arosa Capital Management, Marathon Asset Management, Michigan Economic Development Corporation",https://x.com/workhorse_group,https://www.linkedin.com/company/workhorse-custom-chassis/,101-250,"$5,000,000","Nov 13, 2007"
SalMar,https://www.crunchbase.com/organization/salmar,"Aug 15, 2025","NOK6,850,000,000",Not Started,"Food and Beverage, Food Processing, Sales","Kverva, Sor-Trondelag, Norway",SalMar is a producer and seller of atlantic organic salmon.,"115,118",https://www.salmar.no/,$1B to $10B,—,—,,https://www.linkedin.com/company/salmar,1001-5000,"NOK1,500,000,000","Jan 1, 1991"
Haven Holidays,https://www.crunchbase.com/organization/haven-holidays,"Aug 15, 2025","£190,000,000",Not Started,"Leisure, Tourism, Travel","Hemel Hempstead, Hertford, United Kingdom","Haven Holidays is a travel agency that provides holiday packages, camping experiences, leisure parks, and caravan ownership opportunities.","161,192",http://haven.com/,$1B to $10B,CPP Investments,CPP Investments,https://x.com/haven,https://www.linkedin.com/company/haven-holidays,10001+,"£190,000,000",1964
Cedar Realty Trust,https://www.crunchbase.com/organization/cedar-realty-trust,"Aug 15, 2025","$270,000,000",Not Started,"Commercial Real Estate, Real Estate, Shopping","Port Washington, New York, United States",Cedar Realty Trust is a fully-integrated real estate investment trust that owns shopping centers. Our high-quality core portfolio of,"211,482",http://cedarrealtytrust.com/,$10M to $50M,"Bank of America, Raymond James, TD Bank, Regions Bank, Capital One Ventures","Capital One Ventures, Keybank, M&T Bank, Regions Bank",https://x.com/CedarRealtyTrst,https://www.linkedin.com/company/cedar-shopping-centers,51-100,"$20,000,000",1984
Isaac Health,https://www.crunchbase.com/organization/2ghealth-memoryclinic-net,"Aug 14, 2025","$17,543,495",Not Started,"Health Care, Medical, Outpatient Care, Personal Health","New York, New York, United States",Isaac Health is a technology-driven healthcare company that delivers virtual-first brain health and dementia care services.,660,https://isaac.health/,$10M to $50M,"B Capital, Black Opal Ventures, Industry Ventures, Flare Capital Partners, Primetime Partners","B Capital, Flare Capital Partners, Meridian Street Capital",,https://www.linkedin.com/company/isaachealth,51-100,"$10,443,495",Nov 2021
Sola,https://www.crunchbase.com/organization/sola-2d05,"Aug 14, 2025","$21,000,000",Not Started,"Artificial Intelligence (AI), Business Process Automation (BPA), Data Center Automation, Machine Learning, Robotics","New York, New York, United States",Sola assists automation-minded companies in building robotic agents that are capable of handling tedious tasks via LLMs and computer vision.,"1,685",https://www.sola.ai/,—,"Andreessen Horowitz, Y Combinator, Conviction","Andreessen Horowitz, Conviction",https://x.com/SolaAI_,https://www.linkedin.com/company/sola-solutions/,1-10,"$17,500,000",2023
Allen Institute for Artificial Intelligence,https://www.crunchbase.com/organization/allen-institute-for-artificial-intelligence,"Aug 14, 2025","$152,000,000",Not Started,"Artificial Intelligence (AI), Finance, Financial Services, Incubators, Venture Capital","Seattle, Washington, United States",Allen Institute for Artificial Intelligence (AI2) is an artificial intelligence research institute and start-up incubator.,"2,835",http://allenai.org/,$10M to $50M,"NVIDIA, National Science Foundation",NVIDIA,https://x.com/allen_ai,http://www.linkedin.com/company/allen-institute-for-artificial-intelligence,101-250,"$152,000,000",2014
Citizen Health,https://www.crunchbase.com/organization/citizen-health-573e,"Aug 14, 2025","$44,500,000",Not Started,"Artificial Intelligence (AI), Big Data, Health Care, Life Science, Personal Health","San Mateo, California, United States",Citizen Health is a personalized AI Advocate platform that helps patients understand and organize their medical information.,"2,916",https://www.citizenhealth.com/,—,"8VC, Headline, Transformation Capital, Chan Zuckerberg Initiative, Wavemaker 360","8VC, Transformation Capital",,https://www.linkedin.com/company/citizen-health-inc,11-50,"$30,000,000","Dec 13, 2023"
Lulus,https://www.crunchbase.com/organization/lulus,"Aug 14, 2025","$140,000,000",Not Started,"Consumer Goods, E-Commerce, Fashion, Online Portals, Retail, Women's","Chico, California, United States","Lulus fashion lounge is an online store for women's dresses, shoes, accessories, and clothing.","3,474",https://www.lulus.com/,$100M to $500M,"IVP, Monroe Capital, CPP Investments, White Oak Commercial Finance, H.I.G. Growth Partners","Abacus Finance Group, CPP Investments, H.I.G. Growth Partners, IVP, Monroe Capital, White Oak Commercial Finance",https://x.com/lulusdotcom,https://www.linkedin.com/company/lulusdotcom/,501-1000,"$20,000,000",1996
ECD Automotive Design,https://www.crunchbase.com/organization/ecd-automotive-design,"Aug 14, 2025","$512,999,900",Not Started,"Automotive, Electric Vehicle, Personalization, Product Design, Recreational Vehicles","Florida, New York, United States",ECD Automotive Design offers vehicle restoration and custom design services for Land Rover and other British Vehicles.,"3,717",https://ecdautodesign.com/,$10M to $50M,ECDA Bitcoin Treasury,ECDA Bitcoin Treasury,https://x.com/ECDautodesign,https://www.linkedin.com/company/ecdautodesign,51-100,"$10,999,900",2013
Topline Pro,https://www.crunchbase.com/organization/prophone,"Aug 14, 2025","$44,000,000",Not Started,"Artificial Intelligence (AI), Generative AI, Internet, Mobile Apps, Software","New York, New York, United States",Topline Pro is a generative AI platform enabling home services professionals to manage and scale their businesses online.,"5,628",https://www.toplinepro.com/,$100M to $500M,"Forerunner, Y Combinator, Northzone, Bonfire Ventures, Flybridge","Bonfire Ventures, Forerunner, Northzone",https://x.com/GetToplinePro,https://www.linkedin.com/company/prophoneapp,11-50,"$27,000,000",2020
