Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Perlara,https://www.crunchbase.com/organization/perlstein-lab,"Oct 7, 2025","$13,463,002",Not Started,"Biotechnology, Genetics, Medical, Pharmaceutical, Therapeutics","San Francisco, California, United States","Perlara, PBC is precision drug discovery that leaves no mutation behind.","57,708",https://www.perlara.com/,Less than $1M,"Y Combinator, Slow Ventures, Homebrew, Travere Therapeutics, Techammer","Small Business Innovation Research, Y Combinator",https://x.com/PerlaraPBC,http://www.linkedin.com/company/perlstein-lab,1-10,"$1,700,000",Feb 2014
Energy Robotics,https://www.crunchbase.com/organization/energy-robotics,"Oct 7, 2025","$25,839,052",Not Started,"Artificial Intelligence (AI), Robotics, Software","Darmstadt, Hessen, Germany",Energy Robotics is a developer of software solutions for mobile inspection robots.,"60,622",https://www.energy-robotics.com/,$1M to $10M,"Blue Bear Capital, European Innovation Council, Leblon Capital, Earlybird Venture Capital, Climate Investment","Blue Bear Capital, Climate Investment, Earlybird Venture Capital, European Innovation Council, Futury Capital",https://x.com/EnergyRobotics,https://www.linkedin.com/company/energy-robotics/,11-50,"$13,500,000",2019
Dog Heroes,https://www.crunchbase.com/organization/feedo-8d93,"Oct 7, 2025","€8,200,000",Not Started,"Food and Beverage, Pet, Subscription Service","Milan, Lombardia, Italy","Dog Heroes delivers home recipes of fresh food, perfectly portioned to every dog's need.","60,710",https://www.dogheroes.it/,$1M to $10M,"CDP Venture Capital, Albemarle Asset Management, VC Partners SGR",VC Partners SGR,,https://www.linkedin.com/company/dogheroes,1-10,"€5,000,000",May 2019
gearUP Sports,https://www.crunchbase.com/organization/gearup-sports,"Oct 7, 2025","$24,802,512",Not Started,"E-Commerce Platforms, Information Technology, Sporting Goods, Sports","Hillsboro, Oregon, United States",GearUP Sports is a developer of a tech-enabled platform that provides youth sports uniforms.,"68,689",https://gearupwithus.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/gearup-sports/,101-250,"$14,999,995",2010
Cellectar Biosciences,https://www.crunchbase.com/organization/cellectar-biosciences,"Oct 7, 2025","$163,711,985",Not Started,"Biotechnology, Medical Device, Therapeutics","Madison, Wisconsin, United States",Cellectar Biosciences is a pharmaceutical research company specializing in cancer drugs.,"70,092",http://cellectar.com/,—,"Venture Investors, Advantage Capital, National Cancer Institute, Nantahala Capital Management, Wisconsin Investment Partners","National Cancer Institute, Venture Investors",https://x.com/cellectarbio,https://www.linkedin.com/company/cellectar-biosciences-inc,11-50,"$5,800,000",2002
OhioGuidestone,https://www.crunchbase.com/organization/ohioguidestone,"Oct 7, 2025","$7,810,000",Not Started,"Health Care, Non Profit, Professional Services","Berea, Ohio, United States",OhioGuidestone is a non-profit organization.,"82,680",https://www.ohioguidestone.org/,$50M to $100M,Union Home Mortgage Foundation,Union Home Mortgage Foundation,https://x.com/ohioguidestone,https://www.linkedin.com/company/ohioguidestone/,1001-5000,"$5,000",1864
Erickson Senior Living,https://www.crunchbase.com/organization/erickson-living,"Oct 7, 2025","$364,800,000",Not Started,"Assisted Living, Communities, Elder Care, Health Care, Medical, Nursing and Residential Care, Retirement","Catonsville, Maryland, United States",Erickson Senior Living is a retirement community intended to help seniors.,"82,701",https://www.ericksonseniorliving.com/,$1B to $10B,Capital Funding Group,Capital Funding Group,https://x.com/ericksonliving,https://www.linkedin.com/company/erickson-living,10001+,"$179,800,000",1983
Shawton Energy,https://www.crunchbase.com/organization/shawton-energy,"Oct 7, 2025","£5,400,000",Not Started,Energy,"Newton-le-willows, St. Helens, United Kingdom",Shawton Energy delivers roof-top solar for commercial & industrial developments.,"83,038",https://shawtonenergy.co.uk/,$10M to $50M,"Triodos Bank NV, Iona Capital","Iona Capital, Triodos Bank NV",,https://www.linkedin.com/company/shawtonenergy,—,"£5,400,000",2002
Amdax,https://www.crunchbase.com/organization/amdax-com,"Oct 7, 2025","€30,000,000",Not Started,"Bitcoin, Cryptocurrency, Financial Services, FinTech, Wealth Management","Amsterdam, Noord-Holland, The Netherlands","Amdax is the Leading Digital Asset House. With a personal and expert approach, you invest safely in crypto assets and other digital assets.","116,039",http://amdax.com/,$1M to $10M,AMBTS,AMBTS,https://x.com/AmdaxNL,https://www.linkedin.com/company/amdaxgroup/about/,11-50,"€30,000,000",Mar 2019
Navamedic,https://www.crunchbase.com/organization/navamedic,"Oct 7, 2025","NOK240,000,000",Not Started,Pharmaceutical,"Mölndal, Vastra Gotaland, Sweden","Navamedic is a pharmaceutical company that offers prescription and OTC medications, as well as other healthcare products.","118,000",http://www.navamedic.com/,$10M to $50M,"Nordea, Soleglad Invest, Tranbergkollen Invest, Jurs AS, Jostein Davidsen",Nordea,,https://www.linkedin.com/company/vitaflo-scandinavia-ab-nuf/?originalSubdomain=in,11-50,"NOK130,000,000",2002
Solaris Energy Infrastructure,https://www.crunchbase.com/organization/solaris-oilfield-infrastructure,"Oct 7, 2025","$1,300,971,419",Not Started,"Logistics, Manufacturing, Oil and Gas, Renewable Energy","Houston, Texas, United States",Solaris Energy Infrastructure manufactures and provides its mobile proppant management systems.,"128,789",https://www.solaris-energy.com/,$100M to $500M,"Santander, Woodforest National Bank, Texas Capital Bank",—,https://x.com/solarisoilfield,https://www.linkedin.com/company/solaris-oilfield-infrastructure,251-500,"$650,000,000",2014
Wiit SpA,https://www.crunchbase.com/organization/wiit-spa,"Oct 7, 2025","€215,000,000",Not Started,"Consulting, Cyber Security, Information Services, Information Technology","Milan, Lombardia, Italy","Wiit SpA is a critical applications, cybersecurity, technology migration, business continuity and disaster recovery services provider.","135,956",https://www.wiit.cloud/,$100M to $500M,HAT Sicaf,—,https://x.com/wiit_spa,https://www.linkedin.com/company/wiit/,11-50,"€215,000,000","Jul 25, 1995"
CPS Technologies,https://www.crunchbase.com/organization/cps-technologies,"Oct 7, 2025","$11,650,000",Not Started,"Advanced Materials, Developer Platform, Electronics, Manufacturing, Packaging Services","Norton, Massachusetts, United States",CPS is the world leader in developing and manufacturing advanced materials solutions and products.,"155,662",https://cpstechnologysolutions.com/,$10M to $50M,"US Department of Energy, Massachusetts Manufacturing Accelerator","Massachusetts Manufacturing Accelerator, US Department of Energy",https://x.com/cpstechsolution,https://www.linkedin.com/in/grant-bennett-436b099,51-100,"$10,350,000",1984
Uzmetkombinat,https://www.crunchbase.com/organization/o-zbekiston-metallurgiya-kombinat,"Oct 7, 2025","€132,500,000",Not Started,"Building Material, Manufacturing, Precious Metals","Vilnius, Vilniaus Apskritis, Lithuania",Uzmetkombinat is the leading manufacturer of long goods and grinding balls in Uzbekistan.,"165,018",https://www.uzbeksteel.eu/,—,—,—,,https://www.linkedin.com/company/jsc-uzmetkombinat/,10001+,"€132,500,000",1942
Getty Images,https://www.crunchbase.com/organization/gettyimages,"Oct 6, 2025","$2,495,400,000",Not Started,"Content Creators, Digital Media, Image Recognition, Photography","Seattle, Washington, United States","Getty Images is a visual media company that captures, creates, and preserves content to elevate visual communications.","3,465",https://www.gettyimages.com/,$500M to $1B,"JP Morgan Chase, Multiply Group, Koch Equity Development","JP Morgan Chase, Koch Equity Development",https://x.com/GettyImages,https://www.linkedin.com/company/getty-images,1001-5000,"$628,400,000",1995
Tesco,https://www.crunchbase.com/organization/tesco,"Oct 6, 2025","$611,642,526",Not Started,"Food and Beverage, Food Delivery, Retail, Shopping","Welwyn Garden City, Hertford, United Kingdom",Tesco is a retailers of consumer goods from food to fashion.,"3,780",https://www.tesco.com/,$10B+,—,—,https://x.com/tesco,https://www.linkedin.com/company/-tesco/,10001+,"€500,000,000",1919
Filigran,https://www.crunchbase.com/organization/filigran,"Oct 6, 2025","€102,000,000",Not Started,"Cyber Security, Information Technology, Network Security, Software Engineering","Paris, Ile-de-France, France",Filigran provides an open-source cybersecurity solutions including threat intelligence management and cyber risk management.,"3,885",https://filigran.io/,—,"Accel, Insight Partners, Moonfire Ventures, Kima Ventures, Eurazeo","Accel, Eurazeo, Insight Partners, Moonfire Ventures",https://x.com/FiligranHQ,https://www.linkedin.com/company/filigran,251-500,"€49,700,000","Oct 1, 2022"
Critical Metals Corp,https://www.crunchbase.com/organization/critical-metals-corp,"Oct 6, 2025","$59,500,000",Not Started,"Clean Energy, Hospitality, Mining, Restaurants, Sustainability","New York, New York, United States",Critical Metals Corp is a mining company that provides sustainable supplies of critical minerals and metals.,"4,445",https://www.criticalmetalscorp.com/,—,—,—,,https://www.linkedin.com/company/critical-metals-corp/,1-10,"$35,000,000",2022
Coty,https://www.crunchbase.com/organization/coty,"Oct 6, 2025","$3,478,889,642",Not Started,"Beauty, Consumer Goods, Cosmetics, Health Care, Personal Care and Hygiene, Retail","New York, New York, United States","Coty is a beauty company specializing in cosmetics, skincare, fragrance, and hair color.","5,346",https://www.coty.com/,$1B to $10B,"Berkshire Partners, Kohlberg Kravis Roberts & Co., Rhône Group",Kohlberg Kravis Roberts & Co.,https://x.com/COTYInc,http://www.linkedin.com/company/5058,10001+,"$900,000,000",1904
Palmetto,https://www.crunchbase.com/organization/palmetto,"Oct 6, 2025","$2,248,297,000",Not Started,"Clean Energy, CleanTech, Consumer Software, Energy, Software","Charleston, South Carolina, United States",Palmetto accelerates the clean energy transition with software and financial services that make home electrification easy.,"7,346",http://www.palmetto.com/,$100M to $500M,"BoxGroup, Gaingels, Morgan Stanley, I Squared Capital, Energy Impact Partners","Energy Impact Partners, Greycroft, JP Morgan, Social Capital, TPG Rise Climate Fund",https://x.com/PalmettoEnergy,https://www.linkedin.com/company/palmetto%E2%84%A2,251-500,"$420,000,000",2009
Serina Therapeutics,https://www.crunchbase.com/organization/serina-therapeutics,"Oct 6, 2025","$50,726,046",Not Started,"Biopharma, Biotechnology, Health Care, Therapeutics","Huntsville, Alabama, United States","Serina Therapeutics employs its proprietary polymer technology to develop treatments for cancer, inflammation, pain and metabolic disorders.","9,496",http://www.serinatherapeutics.com/,Less than $1M,"Innovate Alabama, Greg Bailey, JuvVentures","Greg Bailey, Innovate Alabama, JuvVentures",,https://www.linkedin.com/company/serina-therapeutics-inc.,1-10,"$5,000,000",2007
Oath Surgical,https://www.crunchbase.com/organization/oath-surgical,"Oct 6, 2025","$34,000,000",Not Started,"Artificial Intelligence (AI), Health Care, Hospital","San Francisco, California, United States","Oath Surgical operates with distinction, offering our patients, associates, and partners unmatched value and experiences.","10,361",https://oathsurgical.com/,—,"FPV Ventures, Tau Ventures, Black Opal Ventures, Oxford Science Enterprises, First Spark Ventures",FPV Ventures,,https://www.linkedin.com/company/oathsurgical/,11-50,"$24,000,000",2024
Special Olympics,https://www.crunchbase.com/organization/special-olympics,"Oct 6, 2025","$16,102,500",Not Started,"Non Profit, Sports, Training","Washington, District of Columbia, United States",Special Olympics is building communities of acceptance and inclusion for all people.,"10,935",https://www.specialolympics.org/,$100M to $500M,"Bank of America, Rails-To-Trails Conservancy, Naples Children & Education Foundation, Mohamed bin Zayed Foundation for Humanity","Bank of America, Mohamed bin Zayed Foundation for Humanity, Naples Children & Education Foundation, Rails-To-Trails Conservancy",https://x.com/specialolympics,https://www.linkedin.com/company/special-olympics/,251-500,—,1968
Mediview XR,https://www.crunchbase.com/organization/mediview-xr,"Oct 6, 2025","$67,400,000",Not Started,"3D Technology, Augmented Reality, Medical, Medical Device, Oncology","Cleveland, Ohio, United States",MediView XR is a med-tech company specializing in medical imaging solutions for radiology and oncology using augmented reality technology.,"12,713",https://mediview.com/,$1M to $10M,"Plug and Play, GE Healthcare, Mayo Clinic, Cleveland Clinic, JobsOhio","GE Healthcare, InsideView, Inside View Investments",https://x.com/mediviewxr,https://www.linkedin.com/company/mediview-xr-inc,11-50,"$24,000,000","Apr 17, 2017"
Trogenix,https://www.crunchbase.com/organization/trogenix,"Oct 6, 2025","£85,000,000",Not Started,"Biotechnology, Health Care, Life Science, Medical, Therapeutics","Edinburgh, Edinburgh, City of, United Kingdom",Trogenix is a biotech company that develops precision cancer treatments that selectively target diseased cell states and behaviour.,"16,271",https://trogenix.com/,—,"Eli Lilly, IQ Capital, AIN Ventures, Calculus Capital, Cancer Research Horizons",IQ Capital,,https://www.linkedin.com/company/trogenixbio,1-10,"£70,000,000",2023
Bettani,https://www.crunchbase.com/organization/climax-foods,"Oct 6, 2025","$33,100,000",Not Started,"Biotechnology, Food and Beverage, Food Processing, Machine Learning, Sustainability","Berkeley, California, United States",Bettani creates plant-based ingredients and products using data-driven technology and culinary expertise.,"16,539",https://bettani.com/,$1M to $10M,"Valor Equity Partners, Index Ventures, S2G Investments, Artis Ventures, Hummingbird Ventures","Bel Group, S2G Investments",https://x.com/ClimaxFoods,https://www.linkedin.com/company/climaxfoods,11-50,"$6,500,000",2019
